location_id,date,temp,pressure,humidity,wind_speed,precipitation,cloud_cover,uv
Navsari,2023-08-26,25.596551724137928,1006.7931034482758,85.79310344827586,11.648275862068965,4.41,45.241379310344826,1
Nawada,2023-08-25,28.52,1002.4666666666667,74.73333333333333,8.76,3.1,41.86666666666667,8
Nawada,2023-08-26,26.110344827586207,1004.0344827586207,86.62068965517241,9.489655172413793,4.43,59.310344827586206,1
Nayagarh,2023-08-25,27.357142857142858,1003.0,81.35714285714286,4.6499999999999995,2.5999999999999996,44.785714285714285,8
Nayagarh,2023-08-26,25.65,1003.9333333333333,87.46666666666667,5.013333333333334,4.8999999999999995,45.63333333333333,1
Neemuch,2023-08-25,23.86,1005.2666666666667,79.13333333333334,13.386666666666667,0.9,26.8,7
Neemuch,2023-08-26,22.848275862068967,1006.551724137931,77.82758620689656,11.593103448275862,6.09,40.793103448275865,1
Nellore,2023-08-25,28.426666666666666,1004.9333333333333,68.06666666666666,15.013333333333332,9.1,57.6,8
Nellore,2023-08-26,28.52758620689655,1005.8275862068965,65.93103448275862,10.851724137931035,1.84,42.10344827586207,1
New Delhi,2023-08-25,28.021428571428572,1004.8571428571429,76.71428571428571,8.278571428571428,0.7999999999999999,39.714285714285715,8
New Delhi,2023-08-26,26.676666666666666,1006.4333333333333,80.0,5.42,0.02,23.5,1
Nirmal,2023-08-25,24.157142857142855,1005.2857142857143,84.35714285714286,11.314285714285715,4.5,56.357142857142854,7
Nirmal,2023-08-26,22.813333333333333,1006.6666666666666,86.56666666666666,7.739999999999999,6.529999999999999,42.03333333333333,1
Niwari,2023-08-25,27.835714285714285,1004.8571428571429,77.85714285714286,7.814285714285714,1.5,39.714285714285715,8
Niwari,2023-08-26,26.596666666666668,1006.4,80.5,5.5633333333333335,0.14,23.7,1
Nizamabad,2023-08-25,23.771428571428572,1005.4285714285714,87.07142857142857,10.642857142857142,3.4000000000000004,60.642857142857146,7
Nizamabad,2023-08-26,22.516666666666666,1006.9,88.36666666666666,7.38,5.0,41.266666666666666,1
North Gauhati,2023-08-25,27.571428571428573,1004.0714285714286,94.92857142857143,5.614285714285714,14.0,64.28571428571429,8
North Gauhati,2023-08-26,25.003333333333334,1005.9,94.53333333333333,4.653333333333333,26.72,71.96666666666667,1
Osmanabad,2023-08-25,24.066666666666666,1006.8,77.93333333333334,14.886666666666667,22.1,60.2,7
Osmanabad,2023-08-26,22.906896551724138,1007.8275862068965,80.17241379310344,13.013793103448275,2.73,34.3448275862069,1
Palakkad,2023-08-25,24.866666666666667,1009.2,86.06666666666666,14.046666666666665,17.799999999999997,63.333333333333336,8
Palakkad,2023-08-26,24.586206896551722,1010.3103448275862,89.20689655172414,13.662068965517241,0.96,54.310344827586206,1
Palghar,2023-08-25,26.23846153846154,1007.1538461538462,83.76923076923077,9.061538461538461,5.7,67.0,6
Palghar,2023-08-26,25.959999999999997,1007.1666666666666,84.5,10.110000000000001,8.34,48.53333333333333,1
Pali,2023-08-25,27.55,1004.5714285714286,61.642857142857146,14.135714285714286,0.0,18.0,7
Pali,2023-08-26,26.313333333333333,1005.1333333333333,65.3,11.676666666666668,2.17,27.166666666666668,1
Palwal,2023-08-25,27.8,1004.4666666666667,77.53333333333333,8.459999999999999,1.9000000000000001,37.53333333333333,8
Palwal,2023-08-26,26.689655172413794,1006.5172413793103,78.20689655172414,5.837931034482758,0.18,23.724137931034484,1
Panipat,2023-08-25,26.386666666666667,1003.4,69.4,7.7266666666666675,0.0,9.6,8
Panipat,2023-08-26,25.162068965517243,1004.8275862068965,62.13793103448276,7.051724137931035,3.82,21.03448275862069,1
Panna,2023-08-25,25.873333333333335,1002.9333333333333,78.93333333333334,12.120000000000001,3.3,43.86666666666667,8
Panna,2023-08-26,24.606896551724137,1005.1379310344828,73.06896551724138,7.896551724137931,1.77,21.896551724137932,1
Parbhani,2023-08-25,24.564285714285713,1005.6428571428571,80.42857142857143,12.828571428571427,3.7,65.85714285714286,7
Parbhani,2023-08-26,23.58,1007.0,81.3,9.31,4.6000000000000005,39.233333333333334,1
Patan,2023-08-25,27.273333333333333,1005.0,71.33333333333333,13.806666666666667,0.1,23.6,7
Patan,2023-08-26,26.23448275862069,1005.7241379310345,72.65517241379311,9.941379310344828,14.84,28.17241379310345,1
Pathanamthitta,2023-08-25,23.59333333333333,1009.6,92.06666666666666,3.886666666666667,20.6,79.73333333333333,8
Pathanamthitta,2023-08-26,22.25862068965517,1010.1379310344828,95.86206896551724,3.679310344827586,1.56,74.51724137931035,1
Pathankot,2023-08-25,25.186666666666667,1004.2666666666667,70.6,5.42,1.4,24.333333333333332,7
Pathankot,2023-08-26,22.610344827586207,1005.8275862068965,63.0,7.082758620689655,3.24,23.137931034482758,1
Patiala,2023-08-25,25.7,1003.5333333333333,71.86666666666666,6.12,0.0,9.8,8
Patiala,2023-08-26,24.189655172413794,1005.0,63.51724137931034,7.63448275862069,9.03,21.93103448275862,1
Patna,2023-08-25,29.613333333333333,1002.3333333333334,91.53333333333333,8.453333333333333,7.8,53.6,8
Patna,2023-08-26,28.655172413793103,1004.2758620689655,94.58620689655173,8.144827586206896,5.58,53.44827586206897,1
Peddapalli,2023-08-25,24.978571428571428,1004.3571428571429,85.92857142857143,8.557142857142857,5.5,69.35714285714286,7
Peddapalli,2023-08-26,23.993333333333332,1005.7,87.13333333333334,6.1866666666666665,7.09,48.733333333333334,1
Pendra,2023-08-25,22.285714285714285,1006.2142857142857,83.28571428571429,9.62142857142857,3.2,41.642857142857146,6
Pendra,2023-08-26,23.84,1007.1666666666666,82.46666666666667,7.223333333333333,7.53,37.4,1
Perambalur,2023-08-25,27.285714285714285,1007.0,79.71428571428571,12.842857142857143,31.6,55.357142857142854,7
Perambalur,2023-08-26,27.0,1008.1333333333333,83.76666666666667,7.666666666666667,2.1,55.0,1
Phek,2023-08-25,18.526666666666664,1008.8666666666667,92.33333333333333,3.6,6.7,71.93333333333334,7
Phek,2023-08-26,16.748275862068965,1010.7931034482758,98.93103448275862,3.6,3.06,96.55172413793103,1
Pilibhit,2023-08-25,25.5,1003.5,83.07142857142857,6.078571428571428,6.1,39.42857142857143,8
Pilibhit,2023-08-26,24.14333333333333,1005.0333333333333,86.6,6.89,3.28,31.8,1
Pithoragarh,2023-08-25,22.1,1005.6666666666666,82.26666666666667,6.026666666666667,1.9,43.86666666666667,7
Pithoragarh,2023-08-26,20.24827586206897,1007.5172413793103,87.41379310344827,7.013793103448276,4.25,35.13793103448276,1
Porbandar,2023-08-25,26.886666666666667,1006.2,78.33333333333333,18.646666666666665,0.0,24.933333333333334,7
Porbandar,2023-08-26,26.696551724137933,1006.5862068965517,80.62068965517241,15.051724137931034,0.29,32.03448275862069,1
Pratapgarh,2023-08-25,24.214285714285715,1005.5714285714286,78.92857142857143,15.12142857142857,2.8,39.07142857142857,7
Pratapgarh,2023-08-26,22.69333333333333,1006.4666666666667,80.26666666666667,13.133333333333333,11.329999999999998,43.0,1
Puducherry,2023-08-25,27.19333333333333,1006.0666666666667,76.13333333333334,17.58,15.1,54.733333333333334,8
Puducherry,2023-08-26,26.596551724137928,1006.8965517241379,82.44827586206897,20.2448275862069,8.99,56.6551724137931,1
Pudukkottai,2023-08-25,27.285714285714285,1007.0,79.71428571428571,13.0,10.9,55.357142857142854,7
Pudukkottai,2023-08-26,26.966666666666665,1008.1333333333333,83.93333333333334,7.583333333333333,3.8200000000000003,55.0,1
Pulwama,2023-08-25,15.326666666666666,1011.6,66.73333333333333,3.6,0.1,16.2,5
Pulwama,2023-08-26,12.5,1013.4827586206897,61.241379310344826,3.6,1.6,28.20689655172414,1
Punch,2023-08-25,27.69333333333333,1002.6666666666666,71.33333333333333,11.693333333333333,8.6,50.06666666666667,7
Punch,2023-08-26,27.56206896551724,1004.5172413793103,62.241379310344826,8.486206896551725,0.77,27.448275862068964,1
Pune,2023-08-25,22.464285714285715,1008.1428571428571,86.85714285714286,10.87857142857143,0.4,59.214285714285715,7
Pune,2023-08-26,21.740000000000002,1008.6333333333333,90.4,7.84,1.65,56.266666666666666,1
Puri,2023-08-25,27.142857142857142,1002.9285714285714,90.64285714285714,8.192857142857141,5.1000000000000005,67.85714285714286,8
Puri,2023-08-26,26.8,1004.2666666666667,91.23333333333333,5.566666666666666,12.66,62.5,1
Puri District,2023-08-25,27.0625,1002.875,91.4375,7.81875,5.2,65.625,8
Puri District,2023-08-26,26.82758620689655,1004.3793103448276,90.93103448275862,5.56206896551724,12.780000000000001,63.793103448275865,1
Purnia,2023-08-25,28.546666666666667,1002.9333333333333,77.46666666666667,7.16,5.1,41.6,8
Purnia,2023-08-26,25.717241379310344,1004.6551724137931,88.34482758620689,11.855172413793104,25.42,59.241379310344826,1
Puruliya,2023-08-25,26.586666666666666,1003.2666666666667,81.46666666666667,6.066666666666666,10.3,47.93333333333333,8
Puruliya,2023-08-26,24.83103448275862,1004.448275862069,90.24137931034483,8.006896551724138,11.89,65.0,1
Rae Bareli,2023-08-25,27.314285714285717,1002.6428571428571,76.64285714285714,9.964285714285714,6.4,38.92857142857143,8
Rae Bareli,2023-08-26,26.026666666666664,1004.3666666666667,77.8,8.226666666666667,5.04,35.166666666666664,1
Raichur,2023-08-25,25.30666666666667,1006.4666666666667,74.86666666666666,16.54,11.200000000000001,60.266666666666666,8
Raichur,2023-08-26,24.96896551724138,1007.448275862069,73.37931034482759,14.541379310344826,4.359999999999999,35.241379310344826,1
Raigarh,2023-08-25,24.959999999999997,1003.3333333333334,85.2,5.073333333333334,6.6000000000000005,53.13333333333333,8
Raigarh,2023-08-26,23.49655172413793,1004.5862068965517,89.86206896551724,6.051724137931035,11.69,56.206896551724135,1
Raipur,2023-08-25,25.59333333333333,1003.4,83.73333333333333,8.346666666666668,0.8999999999999999,59.733333333333334,8
Raipur,2023-08-26,23.441379310344825,1005.1724137931035,87.44827586206897,8.696551724137931,36.93,47.86206896551724,1
Raisen,2023-08-25,24.446666666666665,1004.4,81.46666666666667,12.326666666666666,2.1,39.86666666666667,7
Raisen,2023-08-26,23.02758620689655,1006.5172413793103,80.03448275862068,8.620689655172415,4.46,36.0,1
Rajgarh,2023-08-25,26.740000000000002,1003.7333333333333,68.06666666666666,10.113333333333333,1.2000000000000002,32.333333333333336,8
Rajgarh,2023-08-26,26.344827586206897,1005.2068965517242,57.51724137931034,7.3999999999999995,3.6,17.75862068965517,1
Rajkot,2023-08-25,25.853333333333335,1006.2,78.2,16.2,0.0,31.133333333333333,8
Rajkot,2023-08-26,25.63103448275862,1006.6896551724138,77.65517241379311,13.46896551724138,2.81,28.724137931034484,1
Rajsamand,2023-08-25,23.97142857142857,1005.7857142857143,74.0,8.85,1.3,28.142857142857142,7
Rajsamand,2023-08-26,22.959999999999997,1006.6666666666666,73.76666666666667,8.653333333333334,5.88,36.166666666666664,1
Ramanathapuram,2023-08-25,28.285714285714285,1007.2142857142857,69.85714285714286,19.085714285714285,1.7,51.142857142857146,8
Ramanathapuram,2023-08-26,27.503333333333334,1007.7666666666667,76.46666666666667,22.09,1.97,48.233333333333334,1
Ramban,2023-08-25,19.153333333333332,1010.0,76.46666666666667,7.12,1.2,41.53333333333333,6
Ramban,2023-08-26,17.20344827586207,1012.1034482758621,63.51724137931034,9.6,0.84,17.03448275862069,1
Ramgarh,2023-08-25,25.40666666666667,1006.8,90.66666666666667,7.12,12.5,69.06666666666666,7
Ramgarh,2023-08-26,23.189655172413794,1008.4827586206897,92.0,7.69655172413793,3.68,68.75862068965517,1
Rampur,2023-08-25,25.82857142857143,1003.6428571428571,79.07142857142857,7.357142857142857,3.7,36.785714285714285,8
Rampur,2023-08-26,24.33,1004.9666666666667,79.96666666666667,6.633333333333334,6.83,22.8,1
Ranchi,2023-08-25,25.433333333333334,1006.8,90.6,7.1,12.3,68.6,7
Ranchi,2023-08-26,23.217241379310344,1008.4827586206897,91.96551724137932,7.69655172413793,4.29,68.44827586206897,1
Ranipet,2023-08-25,26.571428571428573,1006.2142857142857,71.28571428571429,12.907142857142857,7.4,50.785714285714285,8
Ranipet,2023-08-26,25.80666666666667,1007.1,75.4,9.213333333333333,9.42,49.56666666666667,1
Ratlam,2023-08-25,23.3,1005.6666666666666,84.93333333333334,16.633333333333333,3.2,55.733333333333334,7
Ratlam,2023-08-26,22.589655172413792,1006.9310344827586,83.27586206896552,11.162068965517241,8.48,42.241379310344826,1
Ratnagiri,2023-08-25,25.935714285714287,1007.6428571428571,84.92857142857143,8.542857142857143,8.8,62.0,7
Ratnagiri,2023-08-26,25.176666666666666,1007.6333333333333,87.9,9.020000000000001,13.41,69.3,1
Rayagada,2023-08-25,23.62857142857143,1004.4285714285714,86.78571428571429,4.3428571428571425,3.7,61.714285714285715,8
Rayagada,2023-08-26,21.396666666666665,1005.8,91.33333333333333,4.86,2.7199999999999998,52.56666666666667,1
Rewa,2023-08-25,26.473333333333336,1002.9333333333333,76.86666666666666,9.153333333333334,2.9,48.93333333333333,8
Rewa,2023-08-26,24.813793103448276,1005.2068965517242,78.3103448275862,7.913793103448276,2.17,31.93103448275862,1
Rewari,2023-08-25,27.633333333333333,1003.4,62.266666666666666,10.979999999999999,0.1,23.133333333333333,8
Rewari,2023-08-26,27.16896551724138,1004.8275862068965,53.275862068965516,7.779310344827586,0.01,12.310344827586206,1
Rohtak,2023-08-25,27.779999999999998,1003.3333333333334,60.266666666666666,8.673333333333334,0.3,17.066666666666666,8
Rohtak,2023-08-26,26.99655172413793,1004.7241379310345,53.44827586206897,7.175862068965517,1.6,18.344827586206897,1
Rudraprayag,2023-08-25,18.113333333333333,1007.3333333333334,86.13333333333334,5.3133333333333335,0.4,33.2,7
Rudraprayag,2023-08-26,15.824137931034484,1009.3793103448276,88.10344827586206,5.80344827586207,1.9,25.448275862068964,1
Rupnagar,2023-08-25,24.273333333333333,1004.0666666666667,72.0,5.180000000000001,0.0,10.066666666666666,8
Rupnagar,2023-08-26,22.955172413793104,1005.6551724137931,63.758620689655174,6.631034482758621,4.390000000000001,17.413793103448278,1
Sagar,2023-08-25,24.06,1004.2,82.86666666666666,13.006666666666666,1.7999999999999998,41.733333333333334,7
Sagar,2023-08-26,22.720689655172414,1006.1379310344828,76.44827586206897,9.082758620689654,1.21,36.13793103448276,1
Saharanpur,2023-08-25,25.214285714285715,1003.7142857142857,79.28571428571429,5.292857142857143,0.3,14.428571428571429,8
Saharanpur,2023-08-26,23.67,1005.1666666666666,75.76666666666667,7.013333333333334,6.82,25.433333333333334,1
Saharsa,2023-08-25,28.69333333333333,1002.5333333333333,76.26666666666667,8.8,3.9000000000000004,48.53333333333333,8
Saharsa,2023-08-26,25.96551724137931,1004.448275862069,86.48275862068965,11.958620689655174,10.19,53.13793103448276,1
Sahibganj,2023-08-25,28.30666666666667,1003.0,76.93333333333334,7.033333333333333,4.5,49.93333333333333,8
Sahibganj,2023-08-26,25.7551724137931,1004.4827586206897,88.6896551724138,9.448275862068966,12.84,58.93103448275862,1
Saiha,2023-08-25,22.273333333333333,1005.6,93.93333333333334,3.7933333333333334,62.7,78.2,8
Saiha,2023-08-26,20.42758620689655,1007.8275862068965,98.44827586206897,3.627586206896552,6.609999999999999,92.75862068965517,1
Saitual,2023-08-25,21.392857142857142,1006.0714285714286,93.64285714285714,3.65,21.2,79.5,7
Saitual,2023-08-26,21.40666666666667,1008.1666666666666,98.7,3.6533333333333338,3.83,97.26666666666667,1
Salem,2023-08-25,23.314285714285713,1008.2857142857143,87.07142857142857,5.214285714285714,14.2,63.214285714285715,7
Salem,2023-08-26,22.576666666666664,1008.8,90.5,4.633333333333334,10.669999999999998,50.4,1
Samastipur,2023-08-25,28.59333333333333,1002.5333333333333,76.4,9.1,1.5,40.13333333333333,8
Samastipur,2023-08-26,26.372413793103448,1004.3448275862069,84.93103448275862,11.906896551724138,6.59,59.58620689655172,1
Samba,2023-08-25,25.313333333333333,1004.0666666666667,68.33333333333333,5.286666666666666,1.9,28.666666666666668,7
Samba,2023-08-26,22.841379310344827,1005.7241379310345,59.06896551724138,5.8999999999999995,0.35,16.655172413793103,1
Sambalpur,2023-08-25,25.349999999999998,1003.4285714285714,86.78571428571429,5.135714285714286,5.1000000000000005,54.92857142857143,7
Sambalpur,2023-08-26,24.016666666666666,1004.4,91.1,5.573333333333333,6.75,61.96666666666667,1
Sambhal,2023-08-25,26.585714285714285,1003.4285714285714,74.5,8.407142857142857,4.2,29.0,8
Sambhal,2023-08-26,25.2,1004.7666666666667,73.76666666666667,6.176666666666667,2.38,28.566666666666666,1
Sangli,2023-08-25,21.92142857142857,1008.5,89.71428571428571,12.35,15.5,73.14285714285714,7
Sangli,2023-08-26,21.513333333333332,1008.6,89.7,10.99,3.48,60.46666666666667,1
Sangrur,2023-08-25,26.266666666666666,1003.4666666666667,66.73333333333333,6.7266666666666675,0.0,9.6,8
Sangrur,2023-08-26,25.051724137931036,1004.8620689655172,58.241379310344826,7.189655172413793,3.0,21.586206896551722,1
Sant,2023-08-25,25.400000000000002,1005.6428571428571,80.28571428571429,11.592857142857143,1.2,35.07142857142857,7
Sant,2023-08-26,24.259999999999998,1006.2666666666667,82.63333333333334,11.046666666666665,11.5,42.13333333333333,1
Saraikela,2023-08-25,26.733333333333334,1003.0666666666667,83.8,4.433333333333334,6.3,43.2,8
Saraikela,2023-08-26,24.941379310344825,1004.3793103448276,91.48275862068965,5.468965517241379,7.91,59.793103448275865,1
Saran,2023-08-25,26.673333333333336,1003.4666666666667,79.33333333333333,8.46,13.399999999999999,45.46666666666667,8
Saran,2023-08-26,24.75172413793103,1004.6206896551724,90.48275862068965,9.424137931034483,8.06,68.0,1
Satara,2023-08-25,21.22142857142857,1008.5,89.71428571428571,7.571428571428571,8.5,66.14285714285714,7
Satara,2023-08-26,20.48,1009.1,91.33333333333333,6.62,2.1799999999999997,63.53333333333333,1
Satna,2023-08-25,26.446666666666665,1003.0666666666667,77.06666666666666,9.553333333333335,3.1,47.6,8
Satna,2023-08-26,24.772413793103446,1005.2758620689655,76.03448275862068,6.755172413793104,2.33,32.172413793103445,1
Sawai Madhopur,2023-08-25,27.207142857142856,1004.0,69.5,10.421428571428573,2.6,34.5,8
Sawai Madhopur,2023-08-26,26.006666666666668,1005.0,66.8,8.5,4.25,28.266666666666666,1
Sehore,2023-08-25,23.506666666666668,1004.8666666666667,84.53333333333333,13.06,4.5,42.2,6
Sehore,2023-08-26,22.355172413793102,1006.6551724137931,83.17241379310344,10.110344827586207,8.08,38.55172413793103,1
Seoni,2023-08-25,23.1,1004.2666666666667,86.33333333333333,8.293333333333333,2.0,50.2,7
Seoni,2023-08-26,21.689285714285713,1006.5,83.78571428571429,8.942857142857143,1.63,39.535714285714285,1
Serchhip,2023-08-25,23.013333333333332,1005.4666666666667,93.46666666666667,3.746666666666667,46.2,88.6,8
Serchhip,2023-08-26,20.655172413793103,1007.7586206896551,98.65517241379311,3.7655172413793103,5.75,96.3103448275862,1
Shahdara,2023-08-25,28.0,1004.8571428571429,76.92857142857143,8.02142857142857,0.5,39.714285714285715,8
Shahdara,2023-08-26,26.663333333333334,1006.4,80.13333333333334,5.503333333333333,0.0,23.566666666666666,1
Shahdol,2023-08-25,24.133333333333333,1003.8666666666667,85.53333333333333,6.993333333333334,4.7,58.8,6
Shahdol,2023-08-26,22.413793103448278,1005.8275862068965,87.65517241379311,6.2827586206896555,2.09,43.44827586206897,1
Shahjahanpur,2023-08-25,26.685714285714287,1002.9285714285714,75.78571428571429,9.314285714285715,4.8,37.42857142857143,8
Shahjahanpur,2023-08-26,25.473333333333336,1004.6666666666666,77.5,7.033333333333333,5.04,32.93333333333333,1
Shajapur,2023-08-25,23.89333333333333,1005.1333333333333,81.8,15.866666666666667,5.5,45.666666666666664,7
Shajapur,2023-08-26,22.586206896551722,1006.5862068965517,82.27586206896552,12.03448275862069,7.71,39.93103448275862,1
Sheikhpura,2023-08-25,11.933333333333334,1011.6666666666666,69.73333333333333,4.973333333333333,0.0,8.0,6
Sheikhpura,2023-08-26,8.76551724137931,1014.1379310344828,65.55172413793103,5.193103448275862,0.14,15.344827586206897,1
Sheohar,2023-08-25,28.173333333333336,1002.6666666666666,78.06666666666666,7.9,2.2,47.4,8
Sheohar,2023-08-26,25.83448275862069,1004.6896551724138,85.10344827586206,11.055172413793104,6.17,54.275862068965516,1
Sheopur,2023-08-25,26.573333333333334,1003.6,73.66666666666667,9.860000000000001,1.8,36.266666666666666,7
Sheopur,2023-08-26,25.010344827586206,1005.2758620689655,68.62068965517241,8.651724137931035,1.53,24.689655172413794,1
Shimla,2023-08-25,18.82,1008.4,81.46666666666667,6.88,0.0,11.466666666666667,6
Shimla,2023-08-26,16.606896551724137,1010.2068965517242,76.62068965517241,7.6482758620689655,0.66,17.482758620689655,1
Shimoga,2023-08-25,21.09333333333333,1009.4666666666667,89.8,9.526666666666667,0.2,76.4,7
Shimoga,2023-08-26,20.151724137931033,1009.8275862068965,94.03448275862068,9.082758620689654,0.79,86.82758620689656,1
Shivpuri,2023-08-25,24.88,1003.9333333333333,81.33333333333333,12.093333333333334,2.5,40.93333333333333,7
Shivpuri,2023-08-26,23.862068965517242,1005.7931034482758,70.58620689655173,10.26551724137931,0.87,30.93103448275862,1
Shupiyan,2023-08-25,14.9,1011.4,67.53333333333333,3.6933333333333334,0.6,24.066666666666666,5
Shupiyan,2023-08-26,13.46206896551724,1013.448275862069,61.275862068965516,3.8034482758620687,0.35,23.896551724137932,1
Siang,2023-08-25,24.23333333333333,1004.1904761904761,82.76190476190476,5.319047619047619,2.8,64.04761904761905,7
Siang,2023-08-26,22.49591836734694,1005.3673469387755,90.61224489795919,6.883673469387755,6.76,57.755102040816325,1
Siddipet,2023-08-25,23.935714285714287,1005.5714285714286,83.92857142857143,13.571428571428571,13.3,52.92857142857143,7
Siddipet,2023-08-26,22.98,1006.8,85.86666666666666,10.306666666666667,4.27,40.9,1
Sidhi,2023-08-25,25.273333333333333,1003.2,80.93333333333334,8.073333333333332,4.7,45.0,8
Sidhi,2023-08-26,23.548275862068966,1005.2413793103449,85.13793103448276,7.255172413793104,3.32,44.93103448275862,1
Sikar,2023-08-25,26.357142857142858,1004.5,65.28571428571429,12.992857142857144,0.0,12.0,8
Sikar,2023-08-26,25.933333333333334,1005.2,55.166666666666664,10.916666666666666,2.0,22.866666666666667,1
Simdega,2023-08-25,25.313333333333333,1003.6666666666666,83.4,5.033333333333333,1.7,66.06666666666666,8
Simdega,2023-08-26,23.57241379310345,1004.9310344827586,89.75862068965517,6.041379310344827,5.65,57.62068965517241,1
Sirmaur,2023-08-25,27.666666666666668,1002.4666666666667,74.26666666666667,8.620000000000001,5.699999999999999,53.86666666666667,7
Sirmaur,2023-08-26,25.875862068965517,1004.6551724137931,78.93103448275862,6.613793103448276,0.21000000000000002,42.206896551724135,1
Sirohi,2023-08-25,26.478571428571428,1005.1428571428571,68.35714285714286,12.214285714285714,0.0,14.5,7
Sirohi,2023-08-26,25.423333333333336,1005.6333333333333,69.93333333333334,8.763333333333332,0.7100000000000001,29.266666666666666,1
Sirsa,2023-08-25,28.513333333333332,1003.0666666666667,53.666666666666664,10.24,0.0,8.4,9
Sirsa,2023-08-26,27.417241379310347,1004.3793103448276,48.0,8.679310344827586,0.95,19.379310344827587,1
Sitamarhi,2023-08-25,28.173333333333336,1002.6666666666666,78.06666666666666,7.9,2.2,47.4,8
Sitamarhi,2023-08-26,25.83448275862069,1004.6896551724138,85.10344827586206,11.055172413793104,6.17,54.275862068965516,1
Sitapur,2023-08-25,26.87857142857143,1002.8571428571429,76.71428571428571,9.185714285714285,5.8,43.92857142857143,8
Sitapur,2023-08-26,25.60666666666667,1004.7,79.2,7.706666666666666,1.02,28.2,1
Sivaganga,2023-08-25,27.021428571428572,1007.2857142857143,76.28571428571429,9.614285714285714,9.6,48.357142857142854,7
Sivaganga,2023-08-26,26.39,1008.1,80.83333333333333,8.066666666666666,2.29,43.233333333333334,1
Siwan,2023-08-25,28.259999999999998,1002.4666666666667,75.2,9.620000000000001,4.5,42.733333333333334,8
Siwan,2023-08-26,26.23793103448276,1004.4827586206897,82.89655172413794,10.117241379310347,6.29,52.275862068965516,1
Solan,2023-08-25,18.82,1008.4,81.46666666666667,6.88,0.0,11.466666666666667,6
Solan,2023-08-26,16.782758620689656,1010.1724137931035,76.65517241379311,7.662068965517241,0.66,17.482758620689655,1
Solapur,2023-08-25,25.553333333333335,1006.5333333333333,73.46666666666667,14.766666666666667,16.6,50.8,7
Solapur,2023-08-26,24.2448275862069,1007.6551724137931,76.44827586206897,13.117241379310345,2.21,35.62068965517241,1
Somnath,2023-08-25,26.493333333333332,1006.3333333333334,80.73333333333333,16.706666666666667,0.1,29.933333333333334,6
Somnath,2023-08-26,26.272413793103446,1006.7586206896551,82.13793103448276,14.634482758620688,4.1899999999999995,32.10344827586207,1
Sonipat,2023-08-25,27.68,1004.6666666666666,78.86666666666666,8.12,0.3,40.6,8
Sonipat,2023-08-26,26.599999999999998,1006.5862068965517,79.17241379310344,5.951724137931034,2.51,22.79310344827586,1
South Salmara,2023-08-25,27.735714285714288,1003.6428571428571,82.57142857142857,6.514285714285714,9.5,65.64285714285714,8
South Salmara,2023-08-26,25.075,1005.40625,91.3125,9.76875,50.69,69.84375,1
South Suburban,2023-08-25,28.5,1002.7142857142857,90.21428571428571,6.8,3.1,64.28571428571429,8
South Suburban,2023-08-26,27.423333333333336,1003.8666666666667,90.5,8.743333333333334,10.63,65.0,1
Srikakulam,2023-08-25,27.19333333333333,1003.0666666666667,80.86666666666666,10.32,5.1,63.8,8
Srikakulam,2023-08-26,25.910344827586208,1004.5172413793103,84.51724137931035,8.993103448275862,4.77,43.55172413793103,1
Srinagar,2023-08-25,14.06,1011.4,66.33333333333333,3.6266666666666665,0.7999999999999999,20.066666666666666,5
Srinagar,2023-08-26,11.33448275862069,1013.4137931034483,60.724137931034484,3.6,1.5799999999999998,29.17241379310345,1
Sukma,2023-08-25,24.613333333333333,1004.6,90.8,4.4399999999999995,15.399999999999999,74.4,8
Sukma,2023-08-26,23.231034482758623,1006.2068965517242,92.86206896551724,3.893103448275862,10.09,50.6551724137931,1
Sultanpur,2023-08-25,27.25714285714286,1002.5,77.64285714285714,9.492857142857144,8.3,48.642857142857146,7
Sultanpur,2023-08-26,25.773333333333333,1004.4,81.43333333333334,8.116666666666667,13.1,45.7,1
Sundargarh,2023-08-25,25.728571428571428,1003.6428571428571,84.35714285714286,6.042857142857143,5.6000000000000005,57.642857142857146,8
Sundargarh,2023-08-26,24.303333333333335,1004.3666666666667,89.0,6.53,3.66,54.36666666666667,1
Supaul,2023-08-25,28.69333333333333,1002.5333333333333,76.26666666666667,8.8,3.9000000000000004,48.53333333333333,8
Supaul,2023-08-26,25.96551724137931,1004.448275862069,86.48275862068965,11.958620689655174,10.19,53.13793103448276,1
Surajpur,2023-08-25,24.21333333333333,1004.0666666666667,72.46666666666667,5.133333333333334,0.0,10.0,8
Surajpur,2023-08-26,22.96896551724138,1005.6551724137931,63.58620689655172,6.644827586206896,4.390000000000001,17.413793103448278,1
Surat,2023-08-25,26.453333333333333,1006.3333333333334,82.46666666666667,14.066666666666666,4.4,46.2,6
Surat,2023-08-26,25.93103448275862,1006.7241379310345,84.34482758620689,12.420689655172414,5.76,44.06896551724138,1
Surendranagar,2023-08-25,27.36,1005.5333333333333,68.13333333333334,19.973333333333336,0.0,24.4,8
Surendranagar,2023-08-26,26.820689655172412,1005.9655172413793,71.24137931034483,15.16551724137931,3.08,28.82758620689655,1
Surguja,2023-08-25,24.173333333333336,1004.1333333333333,83.26666666666667,5.52,1.6,57.266666666666666,7
Surguja,2023-08-26,22.417241379310347,1005.6206896551724,89.75862068965517,6.76551724137931,1.44,48.827586206896555,1
